,1. open,2. high,3. low,4. close,5. volume
2020-03-20,45.0200,46.7000,44.5100,45.6500,26340724
2020-03-23,45.0000,46.4900,43.8900,44.1900,23056592
2020-03-24,45.3300,48.0100,45.3000,47.8400,19319997
2020-03-25,47.1000,48.7400,45.4800,45.9400,25622467
2020-03-26,46.3800,50.7400,46.1900,50.4800,22417560
2020-03-27,49.0900,51.6000,48.5600,49.8300,20020720
2020-03-30,50.4000,51.5900,49.5900,50.3600,20611186
2020-03-31,51.1200,51.1800,48.0000,48.3300,15801424
2020-04-01,46.5500,48.9900,46.0400,48.7100,17914778
2020-04-02,48.1800,49.8900,48.1000,49.8000,16468079
2020-04-03,49.3000,50.0500,48.9500,49.4000,13359676
2020-04-06,50.4000,51.8800,50.3500,51.4900,13836845
2020-04-07,52.1500,52.3300,50.7100,50.7600,14062236
2020-04-08,50.9800,52.6800,50.8800,52.1300,15708310
2020-04-09,52.2400,53.6200,52.0300,53.1800,15521222
2020-04-13,52.7000,53.1400,52.4000,52.9700,12693965
2020-04-14,53.7100,54.1000,53.4500,54.0000,11674548
2020-04-15,53.2100,53.4500,52.8100,53.1600,10398060
2020-04-16,53.1500,53.8700,53.0700,53.7000,14092974
2020-04-17,54.5200,54.7200,53.9700,54.6200,13608825
2020-04-20,54.0500,54.5800,53.8000,53.9100,10355660
2020-04-21,53.2300,53.3400,51.1200,51.3100,14050157
2020-04-22,52.0300,52.5800,51.7700,52.2700,9668271
2020-04-23,52.2300,52.9900,51.4500,51.9700,10329953
2020-04-24,52.4100,53.0500,51.9600,53.0100,9403459
2020-04-27,53.3600,53.6400,53.0600,53.3700,9123193
2020-04-28,53.9000,54.1500,53.1300,53.2000,8348779
2020-04-29,53.9500,54.2800,53.6900,53.8800,9064071
2020-04-30,53.4700,53.6000,52.8000,52.9700,11807068
2020-05-01,52.3800,52.4400,51.3100,51.7900,8702441
2020-05-04,51.7100,51.7900,51.1000,51.7500,7567842
2020-05-05,52.2200,52.8600,51.9900,52.0500,7271773
2020-05-06,52.4300,52.5000,51.7000,51.8600,7049227
2020-05-07,52.4000,52.9200,52.2700,52.6000,7154669
2020-05-08,53.1900,53.7800,52.7700,53.5700,8130824
2020-05-11,53.1300,53.8300,53.0600,53.5300,8138642
2020-05-12,53.8000,53.8300,52.2500,52.2700,8598849
2020-05-13,52.4300,52.4900,51.2800,51.6500,10273846
2020-05-14,51.1400,53.0300,50.8600,52.9100,13793464
2020-05-15,52.7000,53.9900,52.5200,52.9200,39055171
2020-05-18,53.9100,53.9500,53.0700,53.1500,9901401
2020-05-19,53.1800,53.2500,52.3200,52.3400,9802256
2020-05-20,53.0900,53.2700,52.6500,52.9000,9115868
2020-05-21,52.7600,52.9400,52.1200,52.2200,7464029
2020-05-22,52.3400,52.6400,52.0800,52.6200,7211657
2020-05-26,53.6500,53.6800,52.6500,52.7800,11200606
2020-05-27,53.0000,53.2500,52.5700,53.2000,9227290
2020-05-28,53.7600,54.1500,53.2200,53.6200,9465404
2020-05-29,53.6200,53.9400,52.9900,53.7700,14734816
2020-06-01,53.2800,53.3900,52.7900,53.0600,7363145
2020-06-02,53.2400,53.2900,52.6400,53.2800,8754740
2020-06-03,53.3300,53.6200,52.9900,53.4900,9188613
2020-06-04,53.2300,53.6900,52.6300,52.8500,9696029
2020-06-05,53.0900,54.2700,52.7400,53.9800,12209409
2020-06-08,53.3500,55.1200,53.2800,55.1000,11515605
2020-06-09,55.0000,55.0600,53.8800,54.1800,8852366
2020-06-10,54.5000,54.6600,53.9000,54.1100,7423455
2020-06-11,53.2500,53.5600,51.2300,51.3100,12805680
2020-06-12,52.4500,53.0000,50.9800,51.8600,11537145
2020-06-15,50.9600,53.4300,50.9100,53.2500,15999571
2020-06-16,54.4600,55.0000,53.7800,54.5900,19242323
2020-06-17,53.0300,53.7400,51.5000,51.5200,28673685
2020-06-18,51.6000,54.0000,51.3200,53.6900,19248641
2020-06-19,54.2100,54.4600,52.9800,54.4000,33051166
2020-06-22,54.0900,55.3900,53.8800,55.1200,16704672
2020-06-23,55.3000,55.9700,55.1300,55.1900,18692487
2020-06-24,55.1200,55.6800,54.3300,54.4400,18287198
2020-06-25,54.4000,54.5900,53.5400,54.5300,16007558
2020-06-26,54.3500,54.5900,53.6300,54.1800,17968423
2020-06-29,54.2300,54.9600,53.8450,54.7600,14366908
2020-06-30,54.8000,55.4400,54.5000,55.2700,18878352
2020-07-01,54.6900,55.8800,54.6800,55.4900,17909056
2020-07-02,55.7900,56.4300,55.6500,55.9400,15477034
2020-07-06,56.2000,56.8300,56.1600,56.6000,15305497
2020-07-07,56.3500,56.9500,56.2200,56.3100,13232078
2020-07-08,56.6300,56.6800,55.9900,56.6600,12581928
2020-07-09,56.9900,57.8000,56.8200,57.5300,15691336
2020-07-10,57.4700,57.5200,56.6900,57.3900,12612679
2020-07-13,57.4000,57.8400,56.9700,57.0100,15964581
2020-07-14,56.6700,57.2900,56.4800,57.2000,15495948
2020-07-15,57.4200,57.8400,56.3800,56.6200,10570843
2020-07-16,56.4200,56.4900,55.5800,55.8200,8779305
2020-07-17,56.0800,56.1200,54.7600,54.9000,14344802
2020-07-20,54.8800,55.5200,54.6900,55.4000,11468715
2020-07-21,55.8000,56.3400,55.5800,55.9100,11875095
2020-07-22,55.7000,56.1750,55.7000,56.0100,13842610
2020-07-23,56.0000,56.3600,55.6000,55.7600,12576046
2020-07-24,55.4700,56.0350,55.2600,55.6500,8939667
2020-07-27,55.6600,55.9500,55.3200,55.3400,10319936
2020-07-28,55.2500,55.7350,55.2000,55.3500,13030193
2020-07-29,55.5600,55.9000,55.3500,55.7000,7243071
2020-07-30,55.0000,55.4800,54.8900,55.2500,7633243
2020-07-31,55.1800,55.4700,54.3250,55.4500,9352834
2020-08-03,55.7800,56.0900,55.4900,55.9800,9165025
2020-08-04,55.7800,56.0100,55.5300,56.0000,6364339
2020-08-05,56.3200,56.3200,55.3750,55.5000,6629046
2020-08-06,55.4900,55.6000,54.9350,55.2800,8169855
2020-08-07,55.0100,55.2400,54.7550,55.2300,8772264
2020-08-10,55.2400,55.6200,54.8800,54.9400,10047111
2020-08-11,55.2400,55.4600,54.1350,54.2700,8075289
2020-08-12,54.5200,54.7000,53.9700,54.1700,9068344
2020-08-13,53.9100,54.1950,53.6786,54.0200,8260423
2020-08-14,54.0300,54.5550,53.7700,54.2000,5454407
2020-08-17,54.2000,54.3900,53.6600,53.9900,9515655
2020-08-18,55.6200,56.9250,54.8700,55.1800,21102607
2020-08-19,55.5800,56.8000,55.4600,56.2000,16751451
2020-08-20,55.5900,55.8100,55.0900,55.2600,10975123
2020-08-21,55.3800,55.4500,54.7300,55.1900,9551993
2020-08-24,55.7600,56.1050,55.4400,56.0100,7892051
2020-08-25,56.1500,56.7500,56.0200,56.0900,7427033
2020-08-26,56.3400,57.4900,56.0590,57.4900,11597557
2020-08-27,57.4500,58.4500,56.5800,57.1800,15834697
2020-08-28,57.3300,58.1600,57.2050,57.8800,8613830
2020-08-31,57.1300,57.7600,57.0350,57.2200,18683506
2020-09-01,57.3700,58.0100,57.0800,57.6600,10170906
2020-09-02,57.7200,59.3200,57.7200,59.0300,14342824
2020-09-03,58.7200,58.9900,56.6500,57.1000,15387416
2020-09-04,56.8800,57.2650,55.1550,55.7300,14697178
2020-09-08,55.3500,55.7900,54.8700,55.3200,16472847
2020-09-09,56.1600,57.4000,55.8601,56.9500,13993244
2020-09-10,57.4400,58.1800,56.7500,57.3300,20500894
2020-09-11,60.7100,61.8600,56.8700,57.0000,40220642
2020-09-14,60.8600,61.5000,59.3500,59.4600,50107372
2020-09-15,60.0100,61.6799,59.3900,60.9400,30385568
2020-09-16,61.1200,61.3900,59.6500,60.4300,21258937
2020-09-17,59.4200,60.6100,59.0000,60.1800,22831155
2020-09-18,59.9800,60.2900,59.4250,59.7500,49311743
2020-09-21,62.4600,62.5999,60.0300,60.8200,32560391
2020-09-22,60.3800,60.7500,59.4600,60.6200,13306036
2020-09-23,60.1100,60.4900,58.9000,58.9600,15513546
2020-09-24,58.7400,59.9000,58.2900,59.3000,9560454
2020-09-25,59.2700,59.9900,58.9600,59.8000,9371875
2020-09-28,60.0300,60.5400,59.4700,59.5800,9356280
2020-09-29,59.5800,60.1600,59.4000,59.4700,6394062
2020-09-30,59.5200,60.3900,59.3700,59.7000,11001511
2020-10-01,60.1700,60.2700,59.4500,59.6800,7357652
2020-10-02,58.7100,59.5200,58.5100,58.8300,7329794
2020-10-05,59.4400,59.6664,59.0900,59.5600,6899164
2020-10-06,59.5100,60.5300,59.4050,59.5100,9743637
2020-10-07,59.7700,60.8950,59.6350,60.5900,8690909
2020-10-08,60.7900,61.3000,60.6300,60.8900,7202796
2020-10-09,61.1500,61.3800,60.8600,61.1500,7355665
2020-10-12,61.2400,61.8300,61.0700,61.4600,8274959
2020-10-13,61.5700,61.7800,60.8750,60.9700,8896300
2020-10-14,61.3500,61.5250,60.8500,60.9600,6652230
2020-10-15,60.2700,60.7400,60.0750,60.5200,6251805
2020-10-16,60.7100,61.1100,60.2600,60.2900,6070963
2020-10-19,60.3900,60.7517,59.3900,59.6200,8311250
2020-10-20,59.9200,60.3300,59.6300,59.7500,9241256
2020-10-21,59.3400,60.1200,59.2200,59.6700,10114873
2020-10-22,59.4400,59.8650,58.6900,59.6900,11900906
2020-10-23,59.9000,60.1600,59.7100,59.9000,9739283
2020-10-26,58.1000,58.4800,56.5250,57.4900,18876908
2020-10-27,57.6400,57.9800,57.0200,57.0800,10806520
2020-10-28,56.2700,56.6000,55.5300,55.5900,13910925
2020-10-29,55.2000,56.7550,55.1400,56.0200,13573708
2020-10-30,55.7500,56.6350,55.4500,56.1100,12603416
2020-11-02,56.4400,57.4700,56.1150,56.4500,11413156
2020-11-03,57.0000,57.5000,56.5650,56.8000,8911182
2020-11-04,58.0000,58.0900,56.3500,56.4900,12054854
2020-11-05,57.4600,57.6500,56.4150,56.6600,9017093
2020-11-06,56.7700,56.9800,56.1500,56.8000,7510696
2020-11-09,58.1900,59.0800,56.7700,56.8400,11486564
2020-11-10,56.9100,57.2400,56.2000,56.6700,9016029
2020-11-11,57.0600,57.6300,56.8000,57.2000,7724436
2020-11-12,57.2550,57.4900,56.1000,56.4500,7325363
2020-11-13,56.8800,57.0900,56.5450,56.9100,5871756
2020-11-16,57.0200,57.6100,56.8750,57.1500,6309178
2020-11-17,57.0000,57.3900,56.8100,57.1200,5569888
2020-11-18,57.1200,57.2900,56.2400,56.2500,8998775
2020-11-19,56.0900,56.4800,55.5600,56.4500,9643358
2020-11-20,56.3600,56.4400,55.6800,55.7000,8397531
2020-11-23,55.8500,56.5700,55.7700,56.0800,8236572
2020-11-24,56.6000,57.9000,56.3600,57.5700,10154461
2020-11-25,57.7200,57.7600,57.2600,57.4100,6848882
2020-11-27,57.4000,57.8700,57.1500,57.7600,5627039
2020-11-30,57.6100,58.1950,57.2000,57.7200,26676923
2020-12-01,58.2000,59.2800,58.0100,58.7400,11804188
2020-12-02,58.2900,59.2650,58.1400,59.0800,9330428
2020-12-03,59.2200,59.9800,59.0600,59.2700,9783917
2020-12-04,59.3100,60.5500,59.2700,59.9600,10872722
2020-12-07,59.9600,60.2000,59.6300,59.8000,14922926
2020-12-08,58.9900,59.7100,58.2200,59.0300,15237803
2020-12-09,58.8900,59.9100,58.8000,59.7300,12204062
2020-12-10,59.5100,59.8100,59.0400,59.4800,14219868
2020-12-11,60.9400,61.0000,59.4200,60.6100,16209933
2020-12-14,60.8300,61.6593,60.6900,60.7600,16193565
2020-12-15,61.0900,62.1900,60.9000,61.8600,15510275
2020-12-16,61.8700,63.1900,61.8500,62.7800,16119875
2020-12-17,62.9900,64.0500,62.7300,63.6100,15320549
2020-12-18,63.4800,65.3350,63.4300,65.0600,33728701
2020-12-21,63.8900,65.1900,63.8800,64.4800,18210155
2020-12-22,64.5600,66.0000,64.4300,65.1500,17148222
2020-12-23,65.2600,66.2000,65.1500,65.3000,13075190
2020-12-24,65.0500,65.5900,64.7800,64.9600,3796498
2020-12-28,65.4100,65.6900,64.7500,64.8700,6422930
2020-12-29,65.2500,65.2700,64.2250,64.4600,7770151
2020-12-30,64.8000,64.9100,64.3450,64.4000,6191976
2020-12-31,64.3400,64.7700,64.0100,64.6900,6928616
2021-01-04,64.6900,64.7000,63.1700,63.7500,11249924
2021-01-05,63.6800,63.7900,62.4800,62.9600,11005681
2021-01-06,62.2700,63.3500,61.9050,62.5700,8685354
2021-01-07,62.8500,63.7400,62.8500,63.0700,7383087
2021-01-08,63.1800,63.5400,62.9050,63.3800,7751661
2021-01-11,62.9500,63.5650,62.8400,63.0300,6286635
2021-01-12,63.0000,63.0200,62.1800,62.4200,7741543
2021-01-13,62.3200,62.5900,61.9650,62.0600,8298324
2021-01-14,62.0700,62.1700,61.5050,61.6000,10258642
2021-01-15,61.6000,61.9950,61.2100,61.7800,7532602
2021-01-19,62.1000,62.2900,61.1000,61.2900,8903369
2021-01-20,61.3700,62.0250,61.1450,61.5600,7025010
2021-01-21,61.6500,61.8500,60.9200,61.2100,6951250
2021-01-22,60.9400,61.1500,59.7400,60.3600,9897003
2021-01-25,60.3800,60.9450,59.7700,60.9000,8524722
2021-01-26,61.0600,62.0400,60.8400,61.8000,8186548
2021-01-27,61.4000,63.1800,61.3700,62.5500,14789029
2021-01-28,62.5500,63.2400,61.1700,61.2200,11166414
2021-01-29,61.1600,61.5000,60.2050,60.4300,11451806
2021-02-01,60.9200,62.0100,60.7400,61.5100,10553525
2021-02-02,61.8800,62.9200,61.7950,62.3700,10505806
2021-02-03,62.1800,62.7500,61.9800,62.1700,9933501
2021-02-04,62.4800,63.3900,62.2500,63.3500,9928668
2021-02-05,63.5000,64.0650,63.2800,63.6000,9170225
2021-02-08,63.7900,63.8700,62.8350,63.1100,7003488
2021-02-09,63.0800,63.8450,62.9100,63.6700,5433736
2021-02-10,63.8400,63.9000,62.9300,63.2700,9574591
2021-02-11,63.5600,63.9666,62.2800,62.7000,7690915
2021-02-12,62.3200,63.1200,62.3100,63.0800,6663628
2021-02-16,63.1100,63.2600,62.1000,62.1400,7526113
2021-02-17,61.8300,62.1500,61.3600,62.0900,6234513
2021-02-18,61.8100,62.2050,61.6600,62.0700,6262831
2021-02-19,62.2600,62.3600,61.0750,61.1300,10905120
2021-02-22,62.8500,64.9697,62.2800,64.4500,20834464
2021-02-23,64.4200,65.2200,64.0500,64.5000,18175420
2021-02-24,64.4900,65.1500,64.0800,64.7000,10609343
2021-02-25,64.6400,66.3600,64.5850,65.3000,15294618
2021-02-26,65.5400,66.2800,64.5000,64.5100,20357528
2021-03-01,64.9500,66.7300,64.7700,66.1700,11758868
2021-03-02,66.1500,67.4200,66.0000,66.6600,13282034
2021-03-03,66.2500,67.5400,66.2000,66.9100,15827615
2021-03-04,66.6750,67.3100,65.3100,65.6100,19951123
2021-03-05,67.3101,71.7200,67.3101,69.9700,34211451
2021-03-08,70.4700,72.9350,70.1000,72.1600,23300493
2021-03-09,72.4000,73.2200,72.0000,72.6400,17296384
2021-03-10,73.5000,73.6200,71.5000,72.1200,21378578
2021-03-11,67.6500,68.1000,65.4300,67.4100,38095367
2021-03-12,66.9600,67.8700,66.4500,67.1600,11606331
2021-03-15,66.9500,67.7800,66.9000,67.7300,8921150
2021-03-16,68.0000,68.0700,66.6800,66.8500,14512509
2021-03-17,66.8000,66.8500,66.1600,66.2200,11892394
2021-03-18,66.4700,67.0050,66.0900,66.7400,13751415
2021-03-19,66.7900,66.8350,65.9550,66.2600,30963637
2021-03-22,66.2200,66.5200,65.8600,66.3200,10263671
2021-03-23,66.3300,67.9400,66.3300,67.2700,12390136
2021-03-24,67.1100,67.4050,66.7400,66.8300,11391115
2021-03-25,66.9600,68.7300,66.7600,68.6300,14844716
2021-03-26,68.5700,70.3700,68.2800,70.2500,12617298
2021-03-29,70.2100,72.3300,70.1700,71.1300,15183697
2021-03-30,70.8300,71.0500,69.9500,70.5500,12000182
2021-03-31,70.7000,71.1000,69.9100,70.1700,9971736
2021-04-01,70.4600,71.8300,70.3350,71.8100,13228748
2021-04-05,72.1900,74.8950,72.0600,74.1600,25010153
2021-04-06,73.6200,74.6500,73.1600,74.2800,14699810
2021-04-07,73.6000,74.1800,73.4500,74.0700,12356770
2021-04-08,74.2700,75.5300,74.1500,75.2800,13507957
2021-04-09,75.3500,75.6900,74.9000,75.5800,13285733
2021-04-12,75.2500,76.1850,75.2000,76.1200,10634896
2021-04-13,76.1600,77.0100,75.9000,76.6700,13142446
2021-04-14,77.0400,77.3650,76.5100,76.8200,12730816
2021-04-15,77.0000,78.5500,76.8300,78.2900,13604189
2021-04-16,78.3100,79.3400,77.8600,78.9500,13334088
2021-04-19,78.8100,80.2100,78.3400,78.7500,19967188
2021-04-20,78.7000,79.4200,78.6500,79.2400,12562254
2021-04-21,78.7900,79.3400,76.5300,76.6600,18672795
2021-04-22,76.1100,76.4800,74.7450,74.8700,16769293
2021-04-23,74.2900,75.0000,73.8500,74.9700,10665756
2021-04-26,74.9700,75.0400,74.2031,74.5000,9402153
2021-04-27,74.3900,75.4250,74.2200,75.2200,9300188
2021-04-28,75.1600,75.2700,74.6600,74.7700,6107809
2021-04-29,75.3800,75.9000,74.6400,75.8700,7940387
2021-04-30,75.5600,75.9200,75.1900,75.7900,7825321
2021-05-03,76.2800,77.4800,76.0800,77.3300,15319639
2021-05-04,77.0700,78.7000,76.9300,78.5300,15316549
2021-05-05,78.9700,79.8300,78.7200,79.1900,8720347
2021-05-06,79.1800,79.9610,78.5600,79.7400,14089717
2021-05-07,79.8100,80.5400,78.5800,80.4000,14073449
2021-05-10,78.7700,80.7233,78.6000,80.1500,17356662
2021-05-11,79.7500,79.9000,77.2514,77.6900,12980394
2021-05-12,77.5700,78.1900,76.5300,76.7500,12302575
2021-05-13,77.5300,78.4400,76.8800,78.1400,11399492
2021-05-14,78.1200,79.0500,78.1200,78.8900,9033402
2021-05-17,78.8800,79.5300,78.8500,79.0800,6637900
2021-05-18,78.9900,79.4700,78.3900,78.6900,6643073
2021-05-19,77.8100,78.7700,77.5500,78.7400,8165040
2021-05-20,78.9500,79.3200,78.6800,78.7200,8802676
2021-05-21,79.1900,79.8500,78.9800,79.0300,8628957
2021-05-24,79.4900,79.8760,79.1400,79.3800,7044732
2021-05-25,79.6150,79.6800,78.6500,78.8300,7160582
2021-05-26,78.5900,79.3700,78.5510,79.2600,12851068
2021-05-27,79.5000,80.0500,78.8400,78.9800,12867810
2021-05-28,78.9500,79.3600,78.6700,78.7400,6929875
2021-06-01,79.5800,79.8300,78.4800,79.5700,10485636
2021-06-02,79.7000,80.9300,79.5100,80.2700,12249543
2021-06-03,79.8000,81.4600,79.6500,81.0900,12038728
2021-06-04,81.4150,83.9600,81.3700,82.8900,14502894
2021-06-07,82.9400,84.2500,82.8500,83.9400,10445620
2021-06-08,84.0300,85.0300,83.9950,84.6100,10726824
2021-06-09,84.6000,84.8300,84.0300,84.5200,9720292
2021-06-10,84.1600,84.4600,81.7100,82.3000,16680776
2021-06-11,81.9800,83.2400,81.8400,82.9000,11066521
2021-06-14,83.0000,83.1000,82.1300,82.6200,10173176
2021-06-15,82.0000,82.5100,81.3500,81.6400,17298048
2021-06-16,77.9900,78.5500,75.9000,77.0800,36431384
2021-06-17,76.9900,77.7400,76.5600,77.5600,14836059
2021-06-18,76.9000,76.9100,75.9750,76.2300,22521187
2021-06-21,76.6100,78.1000,76.5500,77.9900,8924329
2021-06-22,78.0600,79.1900,77.6600,78.6800,9845790
2021-06-23,78.7600,78.8700,78.0600,78.1000,7295957
2021-06-24,78.6500,78.9600,77.6050,77.7400,9623990
2021-06-25,78.0300,78.6100,77.5630,78.4600,12845044
2021-06-28,78.4900,78.9650,78.3300,78.5000,5605358
2021-06-29,78.5400,78.5900,77.8200,78.1000,5392865
2021-06-30,77.5900,78.2100,77.5800,77.8400,7899840
2021-07-01,77.9800,79.6200,77.9100,79.5400,13108048
2021-07-02,79.4500,82.2600,79.3500,81.8200,15258432
2021-07-06,81.6000,83.6300,81.3600,83.0800,14200383
2021-07-07,83.1700,87.1700,82.9600,86.0900,20976638
2021-07-08,85.0200,86.8900,84.6550,85.5900,16383270
2021-07-09,85.8800,88.4000,85.7800,87.7600,15685337
2021-07-12,87.5300,88.8500,86.9700,87.0800,16076792
2021-07-13,86.7000,87.9300,86.5300,87.0700,12789253
2021-07-14,87.0800,88.6700,86.6600,88.2800,13330546
2021-07-15,88.1000,88.7700,85.5100,86.2400,18306277
2021-07-16,86.7500,88.4750,86.5200,87.4900,14617487
2021-07-19,86.9100,87.8700,86.1850,86.9800,15619867
2021-07-20,87.1000,89.0500,87.0200,88.6600,12813858
2021-07-21,88.8900,90.2450,88.4550,89.6900,13108092
2021-07-22,90.0000,91.1400,89.6800,90.6900,13639256
2021-07-23,90.9900,91.2000,87.1150,87.6900,12680902
2021-07-26,87.4400,88.1000,86.6700,87.8600,10454091
2021-07-27,87.7600,88.6000,87.1200,87.8000,8465196
2021-07-28,87.9000,87.9450,87.1200,87.1800,6397023
2021-07-29,87.6800,88.2600,87.3250,87.6300,6192924
2021-07-30,87.4100,88.1500,86.8700,87.1400,7962771
2021-08-02,87.7300,87.9300,87.0900,87.6000,5579320
2021-08-03,87.8800,90.1650,87.8100,89.7400,9889768
2021-08-04,89.7900,90.0900,89.2800,90.0500,7509939
2021-08-05,90.1800,90.5200,88.7550,89.4300,8231282
2021-08-06,89.2400,89.8800,88.8200,89.5200,6513914
2021-08-09,89.4600,90.4700,89.1000,89.9000,5798690
2021-08-10,89.1000,90.1150,88.9300,89.6400,5473399
2021-08-11,89.9000,90.4200,89.5100,89.6300,8009834
2021-08-12,89.1100,89.9800,88.6700,89.8100,5687319
2021-08-13,90.6200,91.3400,89.9500,90.3800,6610037
2021-08-16,89.8600,90.8400,89.5401,90.8200,7123782
2021-08-17,90.9900,91.7750,90.3669,90.9500,6738472
2021-08-18,90.4900,91.0450,88.8600,88.9400,7666310
2021-08-19,88.2900,89.3900,88.2313,88.7100,8099673
2021-08-20,88.8000,89.4000,88.3000,88.9400,8716473
2021-08-23,89.4900,89.5690,88.7100,89.1200,7147300
2021-08-24,89.2100,89.6500,88.4700,88.5500,6320123
2021-08-25,88.5500,88.9000,88.0500,88.6200,5748627
2021-08-26,88.8100,89.1800,88.4600,88.7200,9093352
2021-08-27,88.7900,89.5200,88.6100,89.3500,5426758
2021-08-30,89.4600,89.9814,89.3000,89.4500,5356951
2021-08-31,89.4500,89.5000,88.4900,89.1300,8113258
2021-09-01,89.2600,90.1700,88.8700,89.9500,8208004
2021-09-02,90.1700,90.5000,89.4100,89.8000,7717680
2021-09-03,89.3400,90.4757,89.3000,90.0000,8457134
2021-09-07,90.0400,90.6700,88.5400,88.7200,11046158
2021-09-08,88.1400,89.6000,87.9700,89.4700,8851215
2021-09-09,89.6000,90.8300,89.4100,89.5400,11034731
2021-09-10,89.6500,90.5500,89.5100,89.6800,10547389
2021-09-13,90.1200,90.5100,88.2300,88.8900,18883408
2021-09-14,86.1900,86.9500,84.7300,86.3900,22714211
